2019-04-15 00:00:10.605388,jmh020525,1117441954009079808,"RT @NDG_0_0: 자꾸 마라탕 국물 쓰레기라는 말 도는데 중국에서 마라탕,훠궈 국물 안 마시는 이유는 현지에 비위생적이고 수도시설 안 좋은 식당이 많아서 그런 거임
맵고 기름 많은 걸로 따지면 한국의 찌개나 뼈해장국 같은 것들도 다 거기서 거기…"
2019-04-15 00:00:10.618357,jmh020525,1117441954009079808,"RT @NDG_0_0: 자꾸 마라탕 국물 쓰레기라는 말 도는데 중국에서 마라탕,훠궈 국물 안 마시는 이유는 현지에 비위생적이고 수도시설 안 좋은 식당이 많아서 그런 거임
맵고 기름 많은 걸로 따지면 한국의 찌개나 뼈해장국 같은 것들도 다 거기서 거기…"
2019-04-15 00:00:10.854092,DDoing_6,1117441955137331201,@rroimmoi 짜장면
2019-04-15 00:00:17.137027,choyoung_89,1117441981473361921,"RT @NDG_0_0: 자꾸 마라탕 국물 쓰레기라는 말 도는데 중국에서 마라탕,훠궈 국물 안 마시는 이유는 현지에 비위생적이고 수도시설 안 좋은 식당이 많아서 그런 거임
맵고 기름 많은 걸로 따지면 한국의 찌개나 뼈해장국 같은 것들도 다 거기서 거기…"
2019-04-15 00:00:17.145998,choyoung_89,1117441981473361921,"RT @NDG_0_0: 자꾸 마라탕 국물 쓰레기라는 말 도는데 중국에서 마라탕,훠궈 국물 안 마시는 이유는 현지에 비위생적이고 수도시설 안 좋은 식당이 많아서 그런 거임
맵고 기름 많은 걸로 따지면 한국의 찌개나 뼈해장국 같은 것들도 다 거기서 거기…"
2019-04-15 00:00:55.850086,_very_hungry_05,1117442143843340288,"@Jihe05 ㅋ
ㅋ

ㅋ

ㅋ
ㅋ
ㅋ
괜찮아요 전 워낙 비위가 세서 ,,, 저거 본 날에 김치우동 먹으러 갓음 캬 존맛 택구리"
2019-04-15 00:00:58.439765,Hayan_Whi_07,1117442154685534213,"RT @NDG_0_0: 자꾸 마라탕 국물 쓰레기라는 말 도는데 중국에서 마라탕,훠궈 국물 안 마시는 이유는 현지에 비위생적이고 수도시설 안 좋은 식당이 많아서 그런 거임
맵고 기름 많은 걸로 따지면 한국의 찌개나 뼈해장국 같은 것들도 다 거기서 거기…"
2019-04-15 00:00:58.445255,Hayan_Whi_07,1117442154685534213,"RT @NDG_0_0: 자꾸 마라탕 국물 쓰레기라는 말 도는데 중국에서 마라탕,훠궈 국물 안 마시는 이유는 현지에 비위생적이고 수도시설 안 좋은 식당이 많아서 그런 거임
맵고 기름 많은 걸로 따지면 한국의 찌개나 뼈해장국 같은 것들도 다 거기서 거기…"
2019-04-15 00:01:03.904647,naye_728,1117442177494204421,보고싶다 알바 끝나구 잘 준비 다 끝내고 누우니까 12시 막 지나고 있네 😢 오늘은 뭐했으려나 저녁은 뭐 먹었으려나 나는 김치찌개 먹어떠 실장님이 사주셨어 🤫 오늘 손님들 중 커플 체고로 많았는데 부러워 🤯… https://t.co/jV5zajpN24
2019-04-15 00:01:04.704613,red_moo619,1117442181021593601,머야 나 오늘 짜장면 먹었는데 블랙데이였어 아 그래서 동생이 짜장면 사달라 한거구나
2019-04-15 00:01:14.320098,__eeeee__j,1117442221312057344,"RT @exooh0408: 성인만 받아요 ⭕️
❌ 샘, 사공, 무멘 ❌
공출목 합니다 ✨✨✨

백현이 쪼끔 더 사랑해요 (~♡’ㅅ’)~♡♡⁼³₌₃ 
카레 트칭구에 여러분을 초대합니다❗️❗️

#트친소 #엑소엘_트친소 https://t.co/yKqHd…"
2019-04-15 00:01:16.049140,Di_A_Crescent,1117442228509536257,RT @Di_A_Crescent: 85. [리빙포인트] 돈가스 1인분은... 574Kcal다...! https://t.co/lTQiu5uvJu
2019-04-15 00:01:26.700211,qqueng_,1117442273120178176,@mitakifuneral 이 시간에 짜장면 배달이 되나요??
2019-04-15 00:01:37.549741,kalelatte,1117442318670282752,"@IChu_Meira 센세 저 진짜 3년동안 주변 친한트친 다 퍼먹여 줬는데 진짜 님은 찐이다 이건 더럽이다 애니화는 진짜ㅋㅋㅋㅋ
ㅋㄱ
ㅋㅋㄱㄱ ㅋㄱ한수 였어요 미래를 보는 카레"
2019-04-15 00:02:05.218400,wuyo_0324,1117442434709901312,"RT @NDG_0_0: 자꾸 마라탕 국물 쓰레기라는 말 도는데 중국에서 마라탕,훠궈 국물 안 마시는 이유는 현지에 비위생적이고 수도시설 안 좋은 식당이 많아서 그런 거임
맵고 기름 많은 걸로 따지면 한국의 찌개나 뼈해장국 같은 것들도 다 거기서 거기…"
2019-04-15 00:02:05.232872,wuyo_0324,1117442434709901312,"RT @NDG_0_0: 자꾸 마라탕 국물 쓰레기라는 말 도는데 중국에서 마라탕,훠궈 국물 안 마시는 이유는 현지에 비위생적이고 수도시설 안 좋은 식당이 많아서 그런 거임
맵고 기름 많은 걸로 따지면 한국의 찌개나 뼈해장국 같은 것들도 다 거기서 거기…"
2019-04-15 00:02:13.796688,_freerider,1117442470785085440,훠궈 국물 안 마시면 뭐가 남아 (진지)
2019-04-15 00:02:15.729273,subscribe_9999,1117442478729129984,"RT @NDG_0_0: 자꾸 마라탕 국물 쓰레기라는 말 도는데 중국에서 마라탕,훠궈 국물 안 마시는 이유는 현지에 비위생적이고 수도시설 안 좋은 식당이 많아서 그런 거임
맵고 기름 많은 걸로 따지면 한국의 찌개나 뼈해장국 같은 것들도 다 거기서 거기…"
2019-04-15 00:02:15.755224,subscribe_9999,1117442478729129984,"RT @NDG_0_0: 자꾸 마라탕 국물 쓰레기라는 말 도는데 중국에서 마라탕,훠궈 국물 안 마시는 이유는 현지에 비위생적이고 수도시설 안 좋은 식당이 많아서 그런 거임
맵고 기름 많은 걸로 따지면 한국의 찌개나 뼈해장국 같은 것들도 다 거기서 거기…"
