2019-04-11 00:00:15.144504,dangdangdang05,1115992430439010305,RT @tanu_cos: 전주의 특이한 음식 비빔밥 와플... https://t.co/amTBCvSP06
2019-04-11 00:00:30.214254,springseternall,1115992493928017920,"RT @que_sarahsara: 서촌의 공기식당.

카레 관련 책을 읽다가 뛰쳐 나가 먹은 집. 매일 매일 카레 종류가 바뀐다. 계란 후라이는 추가. 부드러운 맛의 새우커리와 스파이시한 향신료가 느껴지는 치킨 커리를 반반 해서 먹었다.  부드러운…"
2019-04-11 00:00:37.612875,haein_0214_,1115992524869386240,RT @makejd: 오늘 카레를 만들어볼까 한다 사실 카레 한번도 만든 적 없는데.. 이건 뭐 라면 수준으로 쉽다고 하니까..
2019-04-11 00:00:38.383705,imchh1108,1115992528124137472,@han__ct 전교생이 30인걸까?돌솥비빔밥 비빔밥 빼고 주세요
2019-04-11 00:00:57.205963,withfeverk,1115992607073558528,"RT @yeol_hit: 쟤네는 맨날 짜장면만 먹는다
그래도 닭벼슬은 탕수육도 시키는데 롱드새끼 맨날 짜장면만 쳐먹는다 거지쌔끼 탕수육 시키는 사람 좋은사람 https://t.co/HXnFEjzrco"
2019-04-11 00:00:57.215958,withfeverk,1115992607073558528,"RT @yeol_hit: 쟤네는 맨날 짜장면만 먹는다
그래도 닭벼슬은 탕수육도 시키는데 롱드새끼 맨날 짜장면만 쳐먹는다 거지쌔끼 탕수육 시키는 사람 좋은사람 https://t.co/HXnFEjzrco"
2019-04-11 00:00:57.223953,withfeverk,1115992607073558528,"RT @yeol_hit: 쟤네는 맨날 짜장면만 먹는다
그래도 닭벼슬은 탕수육도 시키는데 롱드새끼 맨날 짜장면만 쳐먹는다 거지쌔끼 탕수육 시키는 사람 좋은사람 https://t.co/HXnFEjzrco"
2019-04-11 00:01:04.385086,marktomark802,1115992637075386368,"RT @baegopa365: 청담동 링링 2시간 15,900원 훠궈 무한리필 너무 맛있어 역시 훠궈는 청담동 ㅋ 옆에 마라샹궈도 맛있어 보여 사람 진짜 많다 엔씨티가다녀간집이래(블로그에서🤭🤭 https://t.co/w5uhyxaONF"
2019-04-11 00:01:32.099340,ramine_aki,1115992753366650880,RT @tanu_cos: 전주의 특이한 음식 비빔밥 와플... https://t.co/amTBCvSP06
2019-04-11 00:01:48.734595,lolita_hamu,1115992823243739146,RT @tanu_cos: 전주의 특이한 음식 비빔밥 와플... https://t.co/amTBCvSP06
